cvegeo,entidad,municipio,aguinaldo,vacaciones,servicio_medico,incap_sueldo,sar_afore,credito_vivienda,utilidades,p_aguinaldo,p_vacaciones,p_servicio_medico,p_incap_sueldo,p_sar_afore,p_credito_vivienda,p_utilidades
20414,Oaxaca,Santa María Huazolotitlán,0.201,0.134,0.136,0.095,0.085,0.062,0.054,1,1,1,1,1,1,1
20415,Oaxaca,Santa María Ipalapa,0.176,0.15,0.173,0.098,0.096,0.041,0.018,1,1,1,0,0,0,0
20416,Oaxaca,Santa María Ixcatlán,0.133,0.133,0.133,0.133,0.133,0.067,0.133,0,0,0,0,0,0,0
20417,Oaxaca,Santa María Jacatepec,0.236,0.176,0.186,0.159,0.138,0.099,0.097,1,1,1,1,1,1,1
20418,Oaxaca,Santa María Jalapa del Marqués,0.429,0.336,0.357,0.309,0.287,0.256,0.119,1,1,1,1,1,1,1
20419,Oaxaca,Santa María Jaltianguis,0.247,0.215,0.204,0.161,0.161,0.14,0.032,0,0,0,0,0,0,0
20420,Oaxaca,Santa María Lachixío,0.178,0.126,0.142,0.087,0.099,0.04,0.047,0,0,0,0,0,0,0
20421,Oaxaca,Santa María Mixtequilla,0.545,0.402,0.472,0.351,0.372,0.308,0.254,1,1,1,1,1,1,1
20422,Oaxaca,Santa María Nativitas,0.21,0.15,0.2,0.09,0.17,0.07,0.02,0,0,0,0,0,0,0
20423,Oaxaca,Santa María Nduayaco,0.065,0.065,0.109,0.044,0.022,0.022,0.022,0,0,0,0,0,0,0
20424,Oaxaca,Santa María Ozolotepec,0.081,0.068,0.076,0.055,0.039,0.029,0.021,0,0,0,0,0,0,0
20425,Oaxaca,Santa María Pápalo,0.155,0.083,0.131,0.066,0.066,0.024,0.042,0,0,0,0,0,0,0
20426,Oaxaca,Santa María Peñoles,0.194,0.164,0.167,0.127,0.121,0.067,0.03,0,0,0,0,0,0,0
20427,Oaxaca,Santa María Petapa,0.403,0.305,0.312,0.263,0.248,0.198,0.209,1,1,1,1,1,1,1
20428,Oaxaca,Santa María Quiegolani,0.168,0.14,0.178,0.094,0.084,0.065,0.047,0,0,0,0,0,0,0
20429,Oaxaca,Santa María Sola,0.082,0.045,0.097,0.037,0.037,0.007,0.03,0,0,0,0,0,0,0
20430,Oaxaca,Santa María Tataltepec,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0
20431,Oaxaca,Santa María Tecomavaca,0.166,0.123,0.141,0.096,0.085,0.065,0.05,0,0,1,0,0,0,0
20432,Oaxaca,Santa María Temaxcalapa,0.419,0.323,0.355,0.258,0.355,0.032,0.032,0,0,0,0,0,0,0
20433,Oaxaca,Santa María Temaxcaltepec,0.043,0.03,0.03,0.013,0.03,0.013,0.021,0,0,0,0,0,0,0
20434,Oaxaca,Santa María Teopoxco,0.078,0.056,0.056,0.045,0.036,0.031,0.042,0,0,0,0,0,0,0
20435,Oaxaca,Santa María Tepantlali,0.096,0.054,0.06,0.041,0.047,0.028,0.014,0,0,0,0,0,0,0
20436,Oaxaca,Santa María Texcatitlán,0.139,0.083,0.083,0.028,0.028,0.056,0.028,0,0,0,0,0,0,0
20437,Oaxaca,Santa María Tlahuitoltepec,0.148,0.112,0.117,0.068,0.068,0.051,0.04,1,1,1,1,1,1,0
20438,Oaxaca,Santa María Tlalixtac,0.109,0.069,0.089,0.069,0.064,0.05,0.025,0,0,0,0,0,0,0
20439,Oaxaca,Santa María Tonameca,0.244,0.163,0.12,0.124,0.102,0.085,0.055,1,1,1,1,1,1,0
20440,Oaxaca,Santa María Totolapilla,0.242,0.242,0.258,0.121,0.152,0.106,0.091,0,0,0,0,0,0,0
20441,Oaxaca,Santa María Xadani,0.196,0.128,0.193,0.117,0.151,0.084,0.079,1,1,1,1,1,1,1
20442,Oaxaca,Santa María Yalina,0.083,0.083,0.062,0,0,0.021,0.021,0,0,0,0,0,0,0
20443,Oaxaca,Santa María Yavesía,0.087,0.072,0.13,0.072,0.101,0.072,0.044,0,0,0,0,0,0,0
20444,Oaxaca,Santa María Yolotepec,0.118,0.118,0.118,0.059,0.088,0.059,0.029,0,0,0,0,0,0,0
20445,Oaxaca,Santa María Yosoyúa,0.244,0.174,0.18,0.1,0.154,0.129,0.08,0,0,0,0,0,0,0
20446,Oaxaca,Santa María Yucuhiti,0.169,0.11,0.138,0.09,0.088,0.051,0.051,1,0,1,0,0,0,0
20447,Oaxaca,Santa María Zacatepec,0.108,0.09,0.088,0.047,0.069,0.045,0.033,1,0,0,0,0,0,0
20448,Oaxaca,Santa María Zaniza,0.062,0,0.047,0.016,0.016,0,0,0,0,0,0,0,0,0
20449,Oaxaca,Santa María Zoquitlán,0.16,0.138,0.16,0.123,0.134,0.101,0.034,0,0,0,0,0,0,0
20450,Oaxaca,Santiago Amoltepec,0.144,0.121,0.142,0.053,0.078,0.044,0.026,0,0,0,0,0,0,0
20451,Oaxaca,Santiago Apoala,0.167,0.167,0.233,0.1,0.133,0.067,0.1,0,0,0,0,0,0,0
20452,Oaxaca,Santiago Apóstol,0.098,0.077,0.071,0.055,0.049,0.023,0.032,0,0,0,0,0,0,0
20453,Oaxaca,Santiago Astata,0.409,0.32,0.383,0.338,0.299,0.227,0.189,1,1,1,1,1,1,1
20454,Oaxaca,Santiago Atitlán,0.119,0.091,0.241,0.06,0.122,0.047,0.023,0,0,0,0,0,0,0
20455,Oaxaca,Santiago Ayuquililla,0.098,0.064,0.068,0.044,0.048,0.022,0.034,0,0,0,0,0,0,0
20456,Oaxaca,Santiago Cacaloxtepec,0.233,0.151,0.147,0.12,0.105,0.048,0.027,0,0,0,0,0,0,0
20457,Oaxaca,Santiago Camotlán,0.151,0.13,0.189,0.092,0.092,0.054,0.043,0,0,0,0,0,0,0
20458,Oaxaca,Santiago Comaltepec,0.117,0.11,0.09,0.097,0.083,0.076,0.007,0,0,0,0,0,0,0
20459,Oaxaca,Villa de Santiago Chazumba,0.282,0.247,0.254,0.204,0.203,0.18,0.072,1,1,1,1,1,1,0
20460,Oaxaca,Santiago Choápam,0.12,0.086,0.088,0.059,0.032,0.029,0.002,0,0,0,0,0,0,0
20461,Oaxaca,Santiago del Río,0.051,0.017,0.068,0.034,0,0,0.034,0,0,0,0,0,0,0
20462,Oaxaca,Santiago Huajolotitlán,0.337,0.258,0.237,0.204,0.17,0.136,0.115,1,1,1,1,1,1,1
20463,Oaxaca,Santiago Huauclilla,0.093,0.062,0.093,0.052,0.041,0.031,0.021,0,0,0,0,0,0,0
20464,Oaxaca,Santiago Ihuitlán Plumas,0.157,0.098,0.137,0.078,0.078,0.078,0.02,0,0,0,0,0,0,0
20465,Oaxaca,Santiago Ixcuintepec,0.114,0.102,0.091,0.068,0.057,0.023,0.046,0,0,0,0,0,0,0
20466,Oaxaca,Santiago Ixtayutla,0.123,0.082,0.097,0.065,0.063,0.046,0.031,0,0,0,0,0,0,0
20467,Oaxaca,Santiago Jamiltepec,0.294,0.251,0.249,0.198,0.196,0.137,0.085,1,1,1,1,1,1,1
20468,Oaxaca,Santiago Jocotepec,0.116,0.08,0.09,0.054,0.051,0.031,0.023,0,0,0,0,0,0,0
20469,Oaxaca,Santiago Juxtlahuaca,0.254,0.191,0.181,0.152,0.146,0.112,0.087,1,1,1,1,1,1,1
20470,Oaxaca,Santiago Lachiguiri,0.194,0.11,0.157,0.116,0.134,0.085,0.091,0,0,0,0,0,0,0
20471,Oaxaca,Santiago Lalopa,0.143,0.143,0.143,0.048,0.143,0.095,0.048,0,0,0,0,0,0,0
20472,Oaxaca,Santiago Laollaga,0.513,0.451,0.454,0.414,0.4,0.369,0.151,1,1,1,1,1,1,1
20473,Oaxaca,Santiago Laxopa,0.084,0.084,0.084,0.074,0.063,0.053,0.105,0,0,0,0,0,0,0
20474,Oaxaca,Santiago Llano Grande,0.305,0.263,0.275,0.181,0.23,0.183,0.047,1,1,1,1,1,1,0
20475,Oaxaca,Santiago Matatlán,0.106,0.075,0.077,0.048,0.049,0.035,0.032,1,1,1,0,0,0,0
20476,Oaxaca,Santiago Miltepec,0.125,0.068,0.091,0.034,0.068,0.011,0.023,0,0,0,0,0,0,0
20477,Oaxaca,Santiago Minas,0.189,0.081,0.162,0.108,0.081,0.054,0.054,0,0,0,0,0,0,0
20478,Oaxaca,Santiago Nacaltepec,0.124,0.095,0.088,0.073,0.08,0.066,0.073,0,0,0,0,0,0,0
20479,Oaxaca,Santiago Nejapilla,0.044,0.044,0.087,0.044,0.044,0.044,0.044,0,0,0,0,0,0,0
20480,Oaxaca,Santiago Nundiche,0.07,0.061,0.07,0.035,0.044,0.018,0.026,0,0,0,0,0,0,0
20481,Oaxaca,Santiago Nuyoó,0.206,0.176,0.164,0.097,0.103,0.067,0.048,0,0,0,0,0,0,0
20482,Oaxaca,Santiago Pinotepa Nacional,0.408,0.324,0.322,0.277,0.248,0.194,0.181,1,1,1,1,1,1,1
20483,Oaxaca,Santiago Suchilquitongo,0.365,0.305,0.298,0.265,0.244,0.186,0.199,1,1,1,1,1,1,1
20484,Oaxaca,Santiago Tamazola,0.138,0.095,0.101,0.076,0.068,0.058,0.032,0,0,0,0,0,0,0
20485,Oaxaca,Santiago Tapextla,0.143,0.09,0.093,0.08,0.06,0.033,0.02,0,0,0,0,0,0,0
20486,Oaxaca,Villa Tejúpam de la Unión,0.239,0.189,0.189,0.147,0.17,0.143,0.096,1,1,1,1,1,1,0
20487,Oaxaca,Santiago Tenango,0.17,0.101,0.149,0.108,0.147,0.057,0.048,0,0,1,0,0,0,0
20488,Oaxaca,Santiago Tepetlapa,0.4,0.333,0.333,0.2,0.333,0.133,0.267,0,0,0,0,0,0,0
20489,Oaxaca,Santiago Tetepec,0.108,0.089,0.096,0.064,0.074,0.049,0.021,0,0,0,0,0,0,0
20490,Oaxaca,Santiago Texcalcingo,0.017,0.008,0.011,0.003,0.008,0,0.003,0,0,0,0,0,0,0
20491,Oaxaca,Santiago Textitlán,0.149,0.122,0.122,0.095,0.09,0.077,0.045,0,0,0,0,0,0,0
20492,Oaxaca,Santiago Tilantongo,0.146,0.126,0.133,0.095,0.122,0.068,0.048,0,0,0,0,0,0,0
20493,Oaxaca,Santiago Tillo,0.263,0.178,0.212,0.161,0.161,0.119,0.076,0,0,0,0,0,0,0
20494,Oaxaca,Santiago Tlazoyaltepec,0.126,0.076,0.114,0.042,0.023,0.023,0.011,0,0,0,0,0,0,0
20495,Oaxaca,Santiago Xanica,0.052,0.036,0.036,0.023,0.033,0.013,0.01,0,0,0,0,0,0,0
20496,Oaxaca,Santiago Xiacuí,0.251,0.223,0.267,0.196,0.161,0.101,0.074,1,1,1,1,1,0,0
20497,Oaxaca,Santiago Yaitepec,0.039,0.03,0.035,0.026,0.026,0.024,0.013,0,0,0,0,0,0,0
20498,Oaxaca,Santiago Yaveo,0.08,0.026,0.032,0.021,0.024,0.013,0.012,0,0,0,0,0,0,0
20499,Oaxaca,Santiago Yolomécatl,0.319,0.251,0.26,0.203,0.205,0.146,0.102,1,1,1,1,1,1,0
20500,Oaxaca,Santiago Yosondúa,0.139,0.122,0.132,0.1,0.091,0.065,0.062,0,0,0,0,0,0,0
20501,Oaxaca,Santiago Yucuyachi,0.076,0.061,0.071,0.02,0.061,0.025,0.03,0,0,0,0,0,0,0
20502,Oaxaca,Santiago Zacatepec,0.127,0.109,0.109,0.066,0.072,0.06,0.039,1,1,1,0,0,0,0
20503,Oaxaca,Santiago Zoochila,0.131,0.049,0.131,0.033,0.098,0.033,0,0,0,0,0,0,0,0
20504,Oaxaca,Nuevo Zoquiápam,0.164,0.145,0.138,0.132,0.118,0.092,0.02,0,0,0,0,0,0,0
20505,Oaxaca,Santo Domingo Ingenio,0.455,0.314,0.378,0.221,0.224,0.172,0.182,1,1,1,1,1,1,1
20506,Oaxaca,Santo Domingo Albarradas,0.147,0.12,0.147,0.107,0.027,0.053,0.053,0,0,0,0,0,0,0
20507,Oaxaca,Santo Domingo Armenta,0.18,0.106,0.125,0.111,0.096,0.064,0.032,1,0,0,0,0,0,0
20508,Oaxaca,Santo Domingo Chihuitán,0.406,0.372,0.387,0.364,0.337,0.323,0.197,1,1,1,1,1,1,1
20509,Oaxaca,Santo Domingo de Morelos,0.165,0.138,0.132,0.095,0.092,0.05,0.021,1,1,1,1,0,0,0
20510,Oaxaca,Santo Domingo Ixcatlán,0.08,0.016,0.072,0.016,0.024,0,0,0,0,0,0,0,0,0
20511,Oaxaca,Santo Domingo Nuxaá,0.107,0.06,0.094,0.06,0.08,0.047,0.027,0,0,0,0,0,0,0
20512,Oaxaca,Santo Domingo Ozolotepec,0.044,0.011,0.033,0.033,0.022,0,0,0,0,0,0,0,0,0
20513,Oaxaca,Santo Domingo Petapa,0.246,0.203,0.233,0.2,0.217,0.136,0.132,1,1,1,1,1,1,1
20514,Oaxaca,Santo Domingo Roayaga,0.047,0.047,0.047,0.047,0.047,0.059,0.024,0,0,0,0,0,0,0
20515,Oaxaca,Santo Domingo Tehuantepec,0.516,0.446,0.475,0.415,0.396,0.37,0.303,1,1,1,1,1,1,1
20516,Oaxaca,Santo Domingo Teojomulco,0.11,0.099,0.106,0.083,0.072,0.065,0.052,0,0,0,0,0,0,0
20517,Oaxaca,Santo Domingo Tepuxtepec,0.068,0.048,0.056,0.04,0.036,0.022,0.014,0,0,0,0,0,0,0
20518,Oaxaca,Santo Domingo Tlatayápam,0.412,0.412,0.353,0.471,0.353,0.353,0.294,0,0,0,0,0,0,0
20519,Oaxaca,Santo Domingo Tomaltepec,0.38,0.356,0.32,0.268,0.233,0.21,0.208,1,1,1,1,1,1,1
20520,Oaxaca,Santo Domingo Tonalá,0.184,0.113,0.099,0.078,0.062,0.044,0.034,1,1,1,0,0,0,0
20521,Oaxaca,Santo Domingo Tonaltepec,0.114,0.091,0.136,0.068,0.091,0.068,0.068,0,0,0,0,0,0,0
20522,Oaxaca,Santo Domingo Xagacía,0.054,0.031,0.031,0,0.023,0.015,0,0,0,0,0,0,0,0
20523,Oaxaca,Santo Domingo Yanhuitlán,0.336,0.295,0.323,0.277,0.251,0.203,0.069,1,1,1,1,1,1,0
20524,Oaxaca,Santo Domingo Yodohino,0.167,0.167,0.167,0.125,0.125,0.042,0.125,0,0,0,0,0,0,0
20525,Oaxaca,Santo Domingo Zanatepec,0.236,0.174,0.162,0.145,0.135,0.109,0.078,1,1,1,1,1,1,1
20526,Oaxaca,Santos Reyes Nopala,0.196,0.149,0.144,0.121,0.11,0.087,0.044,1,1,1,1,1,1,0
20527,Oaxaca,Santos Reyes Pápalo,0.096,0.089,0.089,0.048,0.068,0.034,0.014,0,0,0,0,0,0,0
20528,Oaxaca,Santos Reyes Tepejillo,0.179,0.053,0.095,0.053,0.021,0.011,0.011,0,0,0,0,0,0,0
20529,Oaxaca,Santos Reyes Yucuná,0.111,0.083,0.139,0.028,0.028,0.056,0.028,0,0,0,0,0,0,0
20530,Oaxaca,Santo Tomás Jalieza,0.322,0.271,0.275,0.264,0.227,0.176,0.121,1,1,0,0,0,0,0
20531,Oaxaca,Santo Tomás Mazaltepec,0.344,0.287,0.248,0.239,0.147,0.118,0.108,1,1,1,1,1,0,1
20532,Oaxaca,Santo Tomás Ocotepec,0.09,0.054,0.093,0.035,0.048,0.016,0.01,0,0,0,0,0,0,0
20533,Oaxaca,Santo Tomás Tamazulapan,0.288,0.208,0.196,0.174,0.169,0.073,0.076,1,1,1,0,0,0,0
20534,Oaxaca,San Vicente Coatlán,0.061,0.025,0.046,0.02,0.02,0.01,0.025,0,0,0,0,0,0,0
20535,Oaxaca,San Vicente Lachixío,0.094,0.087,0.079,0.064,0.038,0.034,0.026,0,0,0,0,0,0,0
20536,Oaxaca,San Vicente Nuñú,0.134,0.09,0.06,0.075,0.045,0.015,0.03,0,0,0,0,0,0,0
20537,Oaxaca,Silacayoápam,0.127,0.095,0.1,0.084,0.083,0.073,0.042,1,1,0,1,1,0,0
20538,Oaxaca,Sitio de Xitlapehua,0.179,0.138,0.145,0.097,0.124,0.069,0.055,0,0,0,0,0,0,0
20539,Oaxaca,Soledad Etla,0.43,0.378,0.377,0.339,0.295,0.265,0.235,1,1,1,1,1,1,1
20540,Oaxaca,Villa de Tamazulápam del Progreso,0.428,0.382,0.391,0.334,0.312,0.245,0.133,1,1,1,1,1,1,1
20541,Oaxaca,Tanetze de Zaragoza,0.142,0.116,0.107,0.09,0.064,0.052,0.017,0,0,0,0,0,0,0
20542,Oaxaca,Taniche,0.198,0.128,0.112,0.059,0.059,0.027,0.027,0,0,0,0,0,0,0
20543,Oaxaca,Tataltepec de Valdés,0.134,0.113,0.117,0.093,0.086,0.065,0.063,0,0,0,0,0,0,0
20544,Oaxaca,Teococuilco de Marcos Pérez,0.034,0.034,0.034,0.034,0.034,0.034,0.011,0,0,0,0,0,0,0
20545,Oaxaca,Teotitlán de Flores Magón,0.387,0.312,0.314,0.285,0.27,0.25,0.161,1,1,1,1,1,1,1
20546,Oaxaca,Teotitlán del Valle,0.18,0.153,0.151,0.129,0.129,0.115,0.08,1,1,1,1,1,1,1
20547,Oaxaca,Teotongo,0.174,0.152,0.17,0.174,0.143,0.143,0.085,0,0,0,0,0,0,0
20548,Oaxaca,Tepelmeme Villa de Morelos,0.075,0.036,0.049,0.042,0.039,0.031,0.018,0,0,0,0,0,0,0
20549,Oaxaca,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",0.136,0.08,0.082,0.083,0.057,0.045,0.021,1,1,1,1,0,0,0
20550,Oaxaca,San Jerónimo Tlacochahuaya,0.408,0.346,0.33,0.299,0.241,0.21,0.185,1,1,1,1,1,1,1
20551,Oaxaca,Tlacolula de Matamoros,0.443,0.402,0.387,0.347,0.334,0.321,0.23,1,1,1,1,1,1,1
20552,Oaxaca,Tlacotepec Plumas,0.17,0.113,0.17,0.113,0.113,0.076,0.038,0,0,0,0,0,0,0
20553,Oaxaca,Tlalixtac de Cabrera,0.399,0.324,0.316,0.284,0.26,0.24,0.219,1,1,1,1,1,1,1
20554,Oaxaca,Totontepec Villa de Morelos,0.094,0.073,0.066,0.058,0.049,0.04,0.009,0,0,0,0,0,0,0
20555,Oaxaca,Trinidad Zaachila,0.271,0.221,0.198,0.19,0.144,0.106,0.117,1,1,1,1,1,1,1
20556,Oaxaca,La Trinidad Vista Hermosa,0.136,0.091,0.114,0.114,0.068,0.023,0.046,0,0,0,0,0,0,0
20557,Oaxaca,Unión Hidalgo,0.535,0.424,0.472,0.397,0.404,0.369,0.176,1,1,1,1,1,1,1
20558,Oaxaca,Valerio Trujano,0.256,0.244,0.25,0.221,0.228,0.212,0.106,1,1,1,1,1,1,0
20559,Oaxaca,San Juan Bautista Valle Nacional,0.245,0.187,0.196,0.155,0.16,0.126,0.075,1,1,1,1,1,1,0
20560,Oaxaca,Villa Díaz Ordaz,0.09,0.072,0.065,0.05,0.041,0.034,0.03,1,0,0,0,0,0,0
20561,Oaxaca,Yaxe,0.11,0.078,0.074,0.054,0.04,0.022,0.023,1,1,0,0,0,0,0
20562,Oaxaca,Magdalena Yodocono de Porfirio Díaz,0.133,0.102,0.089,0.061,0.048,0.043,0.036,0,0,0,0,0,0,0
20563,Oaxaca,Yogana,0.116,0.051,0.101,0.022,0.029,0.007,0.036,0,0,0,0,0,0,0
20564,Oaxaca,Yutanduchi de Guerrero,0.175,0.15,0.15,0.125,0.125,0.1,0.025,0,0,0,0,0,0,0
20565,Oaxaca,Villa de Zaachila,0.389,0.339,0.324,0.28,0.253,0.221,0.152,1,1,1,1,1,1,1
20566,Oaxaca,San Mateo Yucutindoo,0.145,0.118,0.158,0.105,0.158,0.092,0.053,0,0,0,0,0,0,0
20567,Oaxaca,Zapotitlán Lagunas,0.136,0.104,0.084,0.075,0.075,0.049,0.016,0,0,0,0,0,0,0
20568,Oaxaca,Zapotitlán Palmas,0.158,0.116,0.11,0.079,0.073,0.043,0.037,0,0,0,0,0,0,0
20569,Oaxaca,Santa Inés de Zaragoza,0.126,0.106,0.113,0.106,0.113,0.08,0.06,0,0,0,0,0,0,0
20570,Oaxaca,Zimatlán de Álvarez,0.321,0.279,0.26,0.238,0.204,0.169,0.11,1,1,1,1,1,1,1
21001,Puebla,Acajete,0.232,0.148,0.156,0.113,0.125,0.089,0.094,1,1,1,1,1,1,1
21002,Puebla,Acateno,0.11,0.054,0.052,0.048,0.036,0.028,0.03,1,1,1,1,1,0,0
21003,Puebla,Acatlán,0.291,0.256,0.24,0.223,0.198,0.175,0.115,1,1,1,1,1,1,1
21004,Puebla,Acatzingo,0.147,0.064,0.056,0.041,0.043,0.027,0.031,1,1,1,1,1,1,1
21005,Puebla,Acteopan,0.086,0.08,0.043,0.055,0.031,0.024,0.031,0,0,0,0,0,0,0
21006,Puebla,Ahuacatlán,0.123,0.084,0.083,0.061,0.047,0.033,0.028,1,1,1,0,0,0,0
21007,Puebla,Ahuatlán,0.072,0.026,0.01,0.021,0.024,0.002,0.007,0,0,0,0,0,0,0
21008,Puebla,Ahuazotepec,0.239,0.117,0.186,0.104,0.106,0.07,0.065,1,1,1,1,1,1,1
21009,Puebla,Ahuehuetitla,0.166,0.108,0.087,0.074,0.05,0.055,0.034,0,0,0,0,0,0,0
21010,Puebla,Ajalpan,0.191,0.102,0.128,0.077,0.11,0.061,0.072,1,1,1,1,1,1,1
21011,Puebla,Albino Zertuche,0.101,0.065,0.054,0.054,0.04,0.025,0.032,0,0,0,0,0,0,0
21012,Puebla,Aljojuca,0.139,0.096,0.103,0.078,0.072,0.044,0.051,1,1,1,1,1,1,1
21013,Puebla,Altepexi,0.264,0.165,0.16,0.144,0.126,0.103,0.116,1,1,1,1,1,1,1
21014,Puebla,Amixtlán,0.112,0.075,0.063,0.052,0.046,0.045,0.029,0,0,0,0,0,0,0
21015,Puebla,Amozoc,0.579,0.502,0.508,0.456,0.462,0.432,0.392,1,1,1,1,1,1,1
21016,Puebla,Aquixtla,0.248,0.067,0.046,0.049,0.03,0.025,0.023,1,1,0,1,0,0,0
21017,Puebla,Atempan,0.194,0.115,0.126,0.091,0.087,0.068,0.046,1,1,1,1,1,1,1
21018,Puebla,Atexcal,0.338,0.274,0.295,0.242,0.226,0.166,0.216,1,1,1,1,1,1,1
21019,Puebla,Atlixco,0.447,0.374,0.345,0.309,0.296,0.28,0.218,1,1,1,1,1,1,1
21020,Puebla,Atoyatempan,0.129,0.074,0.061,0.058,0.044,0.031,0.024,1,1,1,1,0,0,0
21021,Puebla,Atzala,0.204,0.154,0.159,0.144,0.136,0.081,0.091,1,1,1,0,1,0,1
21022,Puebla,Atzitzihuacán,0.174,0.11,0.101,0.069,0.064,0.054,0.055,1,1,1,1,0,0,0
21023,Puebla,Atzitzintla,0.053,0.042,0.036,0.022,0.023,0.014,0.018,0,0,0,0,0,0,0
21024,Puebla,Axutla,0.07,0.042,0.042,0.07,0.033,0.023,0,0,0,0,0,0,0,0
21025,Puebla,Ayotoxco de Guerrero,0.144,0.092,0.084,0.067,0.056,0.045,0.026,1,1,1,1,1,0,0
21026,Puebla,Calpan,0.239,0.166,0.159,0.144,0.128,0.102,0.103,1,1,1,1,1,1,1
21027,Puebla,Caltepec,0.139,0.075,0.077,0.069,0.064,0.04,0.033,1,0,0,0,0,0,0
21028,Puebla,Camocuautla,0.037,0.031,0.029,0.017,0.014,0.009,0.009,0,0,0,0,0,0,0
21029,Puebla,Caxhuacan,0.26,0.23,0.234,0.207,0.163,0.131,0.099,1,1,1,1,1,0,0
21030,Puebla,Coatepec,0.105,0.083,0.113,0.045,0.045,0.007,0.015,0,0,0,0,0,0,0
21031,Puebla,Coatzingo,0.056,0.015,0.023,0.019,0.019,0.008,0.017,0,0,0,0,0,0,0
21032,Puebla,Cohetzala,0.093,0.088,0.055,0.066,0.066,0.055,0.016,0,0,0,0,0,0,0
21033,Puebla,Cohuecan,0.153,0.091,0.095,0.091,0.06,0.042,0.032,1,1,0,0,0,0,0
21034,Puebla,Coronango,0.593,0.561,0.552,0.535,0.527,0.514,0.473,1,1,1,1,1,1,1
21035,Puebla,Coxcatlán,0.432,0.349,0.345,0.306,0.295,0.25,0.234,1,1,1,1,1,1,1
21036,Puebla,Coyomeapan,0.041,0.03,0.035,0.021,0.023,0.014,0.014,1,0,0,0,0,0,0
21037,Puebla,Coyotepec,0.39,0.342,0.344,0.28,0.237,0.178,0.16,1,1,1,1,1,1,1
21038,Puebla,Cuapiaxtla de Madero,0.156,0.073,0.054,0.053,0.048,0.025,0.033,1,1,1,1,1,0,1
21039,Puebla,Cuautempan,0.097,0.072,0.071,0.052,0.05,0.036,0.018,0,0,0,0,0,0,0
21040,Puebla,Cuautinchán,0.276,0.132,0.129,0.098,0.109,0.081,0.066,1,1,1,1,1,1,1
21041,Puebla,Cuautlancingo,0.738,0.682,0.685,0.635,0.636,0.629,0.541,1,1,1,1,1,1,1
21042,Puebla,Cuayuca de Andrade,0.144,0.091,0.082,0.068,0.068,0.027,0.028,1,0,0,0,0,0,0
21043,Puebla,Cuetzalan del Progreso,0.174,0.138,0.13,0.107,0.096,0.064,0.034,1,1,1,1,1,1,0
21044,Puebla,Cuyoaco,0.285,0.179,0.181,0.124,0.111,0.062,0.112,1,1,1,1,1,1,1
21045,Puebla,Chalchicomula de Sesma,0.3,0.237,0.232,0.198,0.202,0.151,0.136,1,1,1,1,1,1,1
21046,Puebla,Chapulco,0.381,0.187,0.196,0.151,0.163,0.124,0.138,1,1,1,1,1,1,1
21047,Puebla,Chiautla,0.244,0.197,0.188,0.16,0.151,0.124,0.078,1,1,1,1,1,1,1
21048,Puebla,Chiautzingo,0.335,0.283,0.287,0.258,0.249,0.225,0.241,1,1,1,1,1,1,1
21049,Puebla,Chiconcuautla,0.048,0.031,0.04,0.02,0.025,0.016,0.012,1,1,1,0,0,0,0
21050,Puebla,Chichiquila,0.142,0.09,0.09,0.051,0.079,0.022,0.021,1,0,0,0,0,0,0
21051,Puebla,Chietla,0.263,0.217,0.245,0.193,0.192,0.159,0.161,1,1,1,1,1,1,1
21052,Puebla,Chigmecatitlán,0.184,0.078,0.078,0.078,0.064,0.028,0.057,0,0,0,0,0,0,0
21053,Puebla,Chignahuapan,0.277,0.156,0.117,0.103,0.093,0.075,0.065,1,1,1,1,1,1,1
21054,Puebla,Chignautla,0.328,0.105,0.119,0.074,0.078,0.062,0.051,1,1,1,1,1,1,1
21055,Puebla,Chila,0.152,0.114,0.098,0.074,0.073,0.056,0.041,0,0,0,0,0,0,0
21056,Puebla,Chila de la Sal,0.06,0.07,0.035,0.025,0.035,0.02,0.03,0,0,0,0,0,0,0
21057,Puebla,Honey,0.122,0.071,0.063,0.054,0.037,0.029,0.028,1,0,0,0,0,0,0
21058,Puebla,Chilchotla,0.136,0.089,0.093,0.074,0.061,0.042,0.016,1,0,1,0,1,0,0
21059,Puebla,Chinantla,0.155,0.105,0.103,0.085,0.059,0.048,0.041,1,0,0,0,0,0,0
21060,Puebla,Domingo Arenas,0.17,0.138,0.139,0.121,0.109,0.094,0.094,1,1,1,1,1,1,0
21061,Puebla,Eloxochitlán,0.112,0.046,0.154,0.039,0.128,0.011,0.03,0,0,0,0,0,0,0
21062,Puebla,Epatlán,0.205,0.133,0.134,0.103,0.08,0.057,0.052,1,1,1,1,0,0,0
21063,Puebla,Esperanza,0.303,0.198,0.179,0.153,0.154,0.12,0.111,1,1,1,1,1,1,1
21064,Puebla,Francisco Z. Mena,0.147,0.082,0.079,0.07,0.064,0.044,0.033,1,1,1,1,1,1,1
21065,Puebla,General Felipe Ángeles,0.162,0.066,0.09,0.042,0.052,0.02,0.032,1,1,1,1,1,1,1
21066,Puebla,Guadalupe,0.095,0.049,0.054,0.038,0.035,0.025,0.018,1,0,0,0,0,0,0
